Attrition,DistanceFromHome,EmployeeNumber,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,OverTime,PercentSalaryHike,StandardHours,Employee Last Date,Attrition Month
No,5,7975,3,4,4,Yes,12,80,,
No,5,7977,3,4,4,Yes,12,80,,
No,5,7979,3,4,4,Yes,12,80,,
No,5,7980,3,4,4,Yes,12,80,,
No,5,7983,3,4,4,Yes,12,80,,
No,5,7985,3,4,4,Yes,12,80,,
No,5,7987,3,4,4,Yes,12,80,,
No,5,7988,3,4,4,Yes,12,80,,
No,2,9844,3,2,1,No,14,80,,
No,2,9845,3,2,1,No,14,80,,
No,2,9847,3,2,1,No,14,80,,
No,2,9848,3,2,1,No,14,80,,
No,2,9852,3,2,1,No,14,80,,
No,2,9853,3,2,1,No,14,80,,
No,2,9855,3,2,1,No,14,80,,
No,2,9856,3,2,1,No,14,80,,
No,19,10112,3,2,2,No,24,80,,
No,19,10114,3,2,2,No,24,80,,
No,19,10116,3,2,2,No,24,80,,
No,19,10117,3,2,2,No,24,80,,
No,19,10120,3,2,2,No,24,80,,
No,19,10122,3,2,2,No,24,80,,
No,19,10124,3,2,2,No,24,80,,
No,19,10125,3,2,2,No,24,80,,
No,5,11757,2,2,2,Yes,16,80,,
No,5,11760,2,2,2,Yes,16,80,,
No,5,11761,2,2,2,Yes,16,80,,
No,5,11762,2,2,2,Yes,16,80,,
No,5,11765,2,2,2,Yes,16,80,,
No,5,11768,2,2,2,Yes,16,80,,
No,5,11769,2,2,2,Yes,16,80,,
No,5,11770,2,2,2,Yes,16,80,,
No,1,12784,2,1,3,Yes,16,80,,
No,1,12785,2,1,3,Yes,16,80,,
No,1,12787,2,1,3,Yes,16,80,,
No,1,12788,2,1,3,Yes,16,80,,
No,1,12792,2,1,3,Yes,16,80,,
No,1,12793,2,1,3,Yes,16,80,,
No,1,12795,2,1,3,Yes,16,80,,
No,1,12796,2,1,3,Yes,16,80,,
No,8,13246,3,8,9,No,24,80,,
No,8,13248,3,8,9,No,24,80,,
No,8,13249,3,8,9,No,24,80,,
No,8,13250,3,8,9,No,24,80,,
No,8,13254,3,8,9,No,24,80,,
No,8,13256,3,8,9,No,24,80,,
No,8,13257,3,8,9,No,24,80,,
No,8,13258,3,8,9,No,24,80,,
No,11,13485,3,1,2,No,13,80,,
No,11,13486,3,1,2,No,13,80,,
No,11,13488,3,1,2,No,13,80,,
No,11,13489,3,1,2,No,13,80,,
No,11,13493,3,1,2,No,13,80,,
No,11,13494,3,1,2,No,13,80,,
No,11,13496,3,1,2,No,13,80,,
No,11,13497,3,1,2,No,13,80,,
No,6,14738,3,2,2,No,20,80,,
No,6,14739,3,2,2,No,20,80,,
No,6,14741,3,2,2,No,20,80,,
No,6,14742,3,2,2,No,20,80,,
No,6,14746,3,2,2,No,20,80,,
No,6,14747,3,2,2,No,20,80,,
No,6,14749,3,2,2,No,20,80,,
No,6,14750,3,2,2,No,20,80,,
No,1,15255,1,0,2,No,19,80,,
No,1,15257,1,0,2,No,19,80,,
No,1,15258,1,0,2,No,19,80,,
No,1,15259,1,0,2,No,19,80,,
No,1,15263,1,0,2,No,19,80,,
No,1,15265,1,0,2,No,19,80,,
No,1,15266,1,0,2,No,19,80,,
No,1,15267,1,0,2,No,19,80,,
No,1,18171,1,2,2,No,22,80,,
No,1,18174,1,2,2,No,22,80,,
No,1,18175,1,2,2,No,22,80,,
No,1,18176,1,2,2,No,22,80,,
No,1,18181,1,2,2,No,22,80,,
No,1,18182,1,2,2,No,22,80,,
No,1,18183,1,2,2,No,22,80,,
No,1,21067,1,2,2,No,22,80,,
No,8,21069,2,1,1,No,15,80,,
No,8,21070,2,1,1,No,15,80,,
No,8,21071,2,1,1,No,15,80,,
No,8,21075,2,1,1,No,15,80,,
No,8,21077,2,1,1,No,15,80,,
No,8,21078,2,1,1,No,15,80,,
No,8,21079,2,1,1,No,15,80,,
No,8,21497,2,1,1,No,15,80,,
No,16,21498,2,0,0,No,20,80,,
No,16,21500,2,0,0,No,20,80,,
No,16,21501,2,0,0,No,20,80,,
No,16,21505,2,0,0,No,20,80,,
No,16,21506,2,0,0,No,20,80,,
No,16,21508,2,0,0,No,20,80,,
No,16,21509,2,0,0,No,20,80,,
No,16,22759,2,0,0,No,20,80,,
No,15,22761,4,5,0,No,13,80,,
No,15,22763,4,5,0,No,13,80,,
No,15,22764,4,5,0,No,13,80,,
No,15,22767,4,5,0,No,13,80,,
No,15,22769,4,5,0,No,13,80,,
No,15,22771,4,5,0,No,13,80,,
No,15,22772,4,5,0,No,13,80,,
No,15,5105,4,5,0,No,13,80,,
No,19,5107,3,1,2,No,22,80,,
No,19,5110,3,1,2,No,22,80,,
No,19,5111,3,1,2,No,22,80,,
No,19,5113,3,1,2,No,22,80,,
No,19,5115,3,1,2,No,22,80,,
No,19,5118,3,1,2,No,22,80,,
No,19,5119,3,1,2,No,22,80,,
No,19,5955,3,1,2,No,22,80,,
No,11,5957,4,5,10,No,13,80,,
No,11,5961,4,5,10,No,13,80,,
No,11,5962,4,5,10,No,13,80,,
No,11,5963,4,5,10,No,13,80,,
No,11,5965,4,5,10,No,13,80,,
No,11,5969,4,5,10,No,13,80,,
No,11,5970,4,5,10,No,13,80,,
No,11,8199,4,5,10,No,13,80,,
No,6,8201,4,2,2,Yes,11,80,,
No,6,8204,4,2,2,Yes,11,80,,
No,6,8205,4,2,2,Yes,11,80,,
No,6,8207,4,2,2,Yes,11,80,,
No,6,8209,4,2,2,Yes,11,80,,
No,6,8212,4,2,2,Yes,11,80,,
No,6,8213,4,2,2,Yes,11,80,,
No,6,10828,4,2,2,Yes,11,80,,
No,26,10830,2,1,3,Yes,14,80,,
No,26,10831,2,1,3,Yes,14,80,,
No,26,10832,2,1,3,Yes,14,80,,
No,26,10836,2,1,3,Yes,14,80,,
No,26,10838,2,1,3,Yes,14,80,,
No,26,10839,2,1,3,Yes,14,80,,
No,26,10840,2,1,3,Yes,14,80,,
No,26,11337,4,3,10,No,13,80,,
No,26,11340,4,3,10,No,13,80,,
No,26,11341,4,3,10,No,13,80,,
No,26,11342,4,3,10,No,13,80,,
No,26,11344,4,3,10,No,13,80,,
No,26,11347,4,3,10,No,13,80,,
No,26,11348,4,3,10,No,13,80,,
No,26,11349,4,3,10,No,13,80,,
No,2,11859,3,0,2,Yes,11,80,,
No,2,11861,3,0,2,Yes,11,80,,
No,2,11864,3,0,2,Yes,11,80,,
No,2,11865,3,0,2,Yes,11,80,,
No,2,11867,3,0,2,Yes,11,80,,
No,2,11869,3,0,2,Yes,11,80,,
No,2,11872,3,0,2,Yes,11,80,,
No,2,11873,3,0,2,Yes,11,80,,
No,1,15151,4,1,2,No,12,80,,
No,1,15154,4,1,2,No,12,80,,
No,1,15155,4,1,2,No,12,80,,
No,1,15156,4,1,2,No,12,80,,
No,1,15159,4,1,2,No,12,80,,
No,1,15162,4,1,2,No,12,80,,
No,1,15163,4,1,2,No,12,80,,
No,1,15164,4,1,2,No,12,80,,
Yes,24,18722,3,11,10,Yes,14,80,6/7/2022,Jul
Yes,24,18725,3,11,10,Yes,14,80,12/11/2022,Nov
Yes,24,18728,3,11,10,Yes,14,80,27/10/2022,Oct
Yes,24,18729,3,11,10,Yes,14,80,12/6/2022,Jun
Yes,24,18730,3,11,10,Yes,14,80,5/5/2022,May
Yes,24,18733,3,11,10,Yes,14,80,1/5/2022,May
Yes,24,18736,3,11,10,Yes,14,,13/10/2022,Oct
Yes,24,18737,3,11,10,Yes,14,80,9/9/2022,Sep
Yes,22,187,3,1,0,Yes,12,80,30/4/2022,Apr
Yes,22,1257,3,1,0,Yes,12,80,18/4/2022,Apr
Yes,22,1259,3,1,0,Yes,12,80,27/8/2022,Aug
Yes,22,1260,3,1,0,Yes,12,80,9/5/2022,May
Yes,22,1261,3,1,0,Yes,12,80,19/5/2022,May
Yes,22,1264,3,1,0,Yes,12,80,2/2/2022,Feb
Yes,22,1266,3,1,0,Yes,12,80,15/3/2022,Mar
Yes,22,1268,3,1,0,Yes,12,80,6/10/2022,Oct
Yes,7,1554,3,1,1,No,13,80,25/5/2022,May
Yes,7,1556,3,1,1,No,13,80,26/2/2022,Feb
Yes,7,1561,3,1,1,No,13,80,25/7/2022,Jul
Yes,7,1563,3,1,1,No,13,80,17/2/2022,Feb
Yes,7,1567,3,1,1,No,13,80,24/5/2022,May
Yes,7,1568,3,1,1,No,13,80,30/1/2022,Jan
Yes,7,1905,3,1,1,No,13,80,6/6/2022,Jun
Yes,7,1906,3,1,1,No,13,80,5/2/2022,Feb
Yes,22,1910,3,0,4,Yes,13,80,8/2/2022,Feb
Yes,22,1911,3,0,4,Yes,13,80,5/7/2022,Jul
Yes,22,1913,3,0,4,Yes,13,80,10/3/2022,Mar
Yes,22,1914,3,0,4,Yes,13,80,17/10/2022,Oct
Yes,22,1918,3,0,4,Yes,13,80,8/4/2022,Apr
Yes,22,1919,3,0,4,Yes,13,80,25/8/2022,Aug
Yes,22,2493,3,0,4,Yes,13,80,22/4/2022,Apr
Yes,22,2496,3,0,4,Yes,13,80,29/10/2022,Oct
Yes,24,2499,2,0,0,Yes,16,80,14/11/2022,Nov
Yes,24,2500,2,0,0,Yes,16,80,17/6/2022,Jun
Yes,24,2501,2,0,0,Yes,16,80,21/9/2022,Sep
Yes,24,2503,2,0,0,Yes,16,80,4/7/2022,Jul
Yes,24,2506,2,0,0,Yes,16,80,1/7/2022,Jul
Yes,24,2507,2,0,0,Yes,16,80,13/3/2022,Mar
Yes,24,2613,2,0,0,Yes,16,80,14/8/2022,Aug
Yes,24,2616,2,0,0,Yes,16,80,6/8/2022,Aug
Yes,25,2619,2,1,2,No,20,80,9/1/2022,Jan
Yes,25,2620,2,1,2,No,20,80,21/5/2022,May
Yes,25,2621,2,1,2,No,20,80,11/3/2022,Mar
Yes,25,2623,2,1,2,No,20,80,26/9/2022,Sep
Yes,25,2626,2,1,2,No,20,80,7/7/2022,Jul
Yes,25,2627,2,1,2,No,20,80,22/2/2022,Feb
Yes,25,2849,2,1,2,No,20,80,13/1/2022,Jan
Yes,25,2851,2,1,2,No,20,80,4/2/2022,Feb
Yes,25,2854,3,1,0,Yes,12,80,4/5/2022,May
Yes,25,2855,3,1,0,Yes,12,80,3/3/2022,Mar
Yes,25,2857,3,1,0,Yes,12,80,18/10/2022,Oct
Yes,25,2859,3,1,0,Yes,12,80,9/8/2022,Aug
Yes,25,2862,3,1,0,Yes,12,80,12/4/2022,Apr
Yes,25,2863,3,1,0,Yes,12,80,25/3/2022,Mar
Yes,25,3053,3,1,0,Yes,12,80,15/8/2022,Aug
Yes,25,3055,3,1,0,Yes,12,80,8/7/2022,Jul
Yes,7,3059,1,0,3,Yes,14,80,6/5/2022,May
Yes,7,3060,1,0,3,Yes,14,80,9/6/2022,Jun
Yes,7,3061,1,0,3,Yes,14,80,18/1/2022,Jan
Yes,7,3063,1,0,3,Yes,14,80,28/4/2022,Apr
Yes,7,3067,1,0,3,Yes,14,80,6/10/2022,Oct
Yes,7,3068,1,0,3,Yes,14,80,9/11/2022,Nov
Yes,7,3102,1,0,3,Yes,14,80,21/8/2022,Aug
Yes,7,3220,1,0,3,Yes,14,80,5/2/2022,Feb
No,3,3222,3,0,0,No,14,80,,
No,1,3225,2,1,3,No,11,80,,
No,1,3226,2,1,3,No,11,80,,
No,1,3228,2,1,3,No,11,80,,
No,1,3230,2,1,3,No,11,80,,
No,1,3233,2,1,3,No,11,80,,
No,1,3234,2,1,3,No,11,80,,
No,1,3331,2,1,3,No,11,80,,
No,1,3334,2,11,11,No,22,80,,
No,1,3337,2,11,11,No,22,80,,
No,1,3338,2,11,11,No,22,80,,
No,1,3339,2,11,11,No,22,80,,
No,1,3342,2,11,11,No,22,80,,
No,1,3345,2,11,11,No,22,80,,
No,1,3346,2,11,11,No,22,80,,
No,9,3415,3,1,2,No,12,80,,
No,9,3417,3,1,2,No,12,80,,
No,9,3419,3,1,2,No,12,80,,
No,9,3420,3,1,2,No,12,80,,
No,9,3423,3,1,2,No,12,80,,
No,9,3425,3,1,2,No,12,80,,
No,9,3427,3,1,2,No,12,80,,
No,9,3428,3,1,2,No,12,80,,
No,26,3432,3,2,13,No,11,80,,
No,26,3434,3,2,13,No,11,80,,
No,26,3435,3,2,13,No,11,80,,
No,26,3436,3,2,13,No,11,80,,
No,26,3440,3,2,13,No,11,80,,
No,26,3442,3,2,13,No,11,80,,
No,26,3443,3,2,13,No,11,80,,
No,26,3444,3,2,13,No,11,80,,
No,4,3942,2,2,11,No,11,80,,
No,4,3943,2,2,11,No,11,80,,
No,4,3947,2,2,11,No,11,80,,
No,4,3948,2,2,11,No,11,80,,
No,4,3950,2,2,11,No,11,80,,
No,4,3951,2,2,11,No,11,80,,
No,4,3955,2,2,11,No,11,80,,
No,4,3956,2,2,11,No,11,80,,
No,10,3973,3,6,10,No,11,80,,
No,10,3976,3,6,10,No,11,80,,
No,10,3979,3,6,10,No,11,80,,
No,10,3980,3,6,10,No,11,80,,
No,10,3981,3,6,10,No,11,80,,
No,10,3984,3,6,10,No,11,80,,
No,,3987,3,6,,No,11,80,,
No,10,3988,3,6,10,No,11,80,,
No,4,4197,3,9,9,No,14,80,,
No,4,4199,3,9,9,No,14,80,,
No,4,4203,3,9,9,No,14,80,,
No,4,4204,3,9,9,No,14,80,,
No,4,4205,3,9,9,No,14,80,,
No,4,4207,3,9,9,No,14,80,,
No,4,4211,3,9,9,No,14,80,,
No,4,4212,3,9,9,No,14,80,,
No,1,5434,2,14,13,No,14,80,,
No,2,5436,3,1,2,No,11,80,,
No,2,5440,3,1,2,No,11,80,,
No,2,5441,3,1,2,No,11,80,,
No,2,5442,3,1,2,No,11,80,,
No,2,5444,3,1,2,No,11,80,,
No,2,5448,3,1,2,No,11,80,,
No,2,5449,3,1,2,No,11,80,,
No,2,5844,3,1,2,No,11,80,,
No,19,5847,4,3,7,Yes,15,80,,
No,19,5850,4,3,7,Yes,15,80,,
No,19,5851,4,3,7,Yes,15,80,,
No,19,5852,4,3,7,Yes,15,80,,
No,19,5855,4,3,7,Yes,15,80,,
No,19,5858,4,3,7,Yes,15,80,,
No,19,5859,4,3,7,Yes,15,80,,
No,19,6263,4,3,7,Yes,15,80,,
No,9,6265,1,0,2,No,14,80,,
No,9,6269,1,0,2,No,14,80,,
No,9,6270,1,0,2,No,14,80,,
No,9,6271,1,0,2,No,14,80,,
No,9,6273,1,0,2,No,14,80,,
No,9,6277,1,0,2,No,14,80,,
No,9,6278,1,0,2,No,14,80,,
No,9,6327,1,0,2,No,14,80,,
No,6,6329,3,0,3,No,16,80,,
No,6,6330,3,0,3,No,16,80,,
No,6,6333,3,0,3,No,16,80,,
No,6,6335,3,0,3,No,16,80,,
No,6,6337,3,0,3,No,16,80,,
No,6,6338,3,0,3,No,16,80,,
No,6,6731,3,0,3,No,16,80,,
No,6,6733,3,0,3,No,16,80,,
No,5,6737,3,2,2,No,18,80,,
No,5,6738,3,2,2,No,18,80,,
No,5,6740,3,2,2,No,18,80,,
No,5,6744,3,2,2,No,18,80,,
No,5,6745,3,2,2,No,18,80,,
No,5,6822,3,2,2,No,18,80,,
No,5,6823,3,2,2,No,18,80,,
No,5,6827,3,2,2,No,18,80,,
No,24,6828,3,4,7,No,17,80,,
No,24,6829,3,4,7,No,17,80,,
No,24,6830,3,4,7,No,17,80,,
No,24,6834,3,4,7,No,17,80,,
No,24,6835,3,4,7,No,17,80,,
No,24,6852,3,4,7,No,17,80,,
No,24,6853,3,4,7,No,17,80,,
No,24,6855,3,4,7,No,17,80,,
No,2,6856,3,3,9,No,19,80,,
No,2,6859,3,3,9,No,19,80,,
No,2,6860,3,3,9,No,19,80,,
No,2,6863,3,3,9,No,19,80,,
No,2,6912,3,3,9,No,19,80,,
No,2,6913,3,3,9,No,19,80,,
No,2,6915,3,3,9,No,19,80,,
No,2,6916,3,3,9,No,19,80,,
No,1,6919,2,0,2,Yes,22,80,,
No,1,6920,2,0,2,Yes,22,80,,
No,1,6922,2,0,2,Yes,22,80,,
No,1,6923,2,0,2,Yes,22,80,,
No,1,7206,2,0,2,Yes,22,80,,
No,1,7208,2,0,2,Yes,22,80,,
No,1,7212,2,0,2,Yes,22,80,,
No,1,7213,2,0,2,Yes,22,80,,
No,10,7214,3,1,7,Yes,13,80,,
No,10,7216,3,1,7,Yes,13,80,,
No,10,7220,3,1,7,Yes,13,80,,
No,10,7221,3,1,7,Yes,13,80,,
No,10,7360,3,1,7,Yes,13,80,,
No,10,7363,3,1,7,Yes,13,80,,
No,10,7364,3,1,7,Yes,13,80,,
No,10,7365,3,1,7,Yes,13,80,,
No,2,7368,3,1,3,No,12,80,,
No,2,7370,3,1,3,No,12,80,,
No,2,7371,3,1,3,No,12,80,,
No,2,7372,3,1,3,No,12,80,,
No,2,7745,3,1,3,No,12,80,,
No,2,7746,3,1,3,No,12,80,,
No,2,7750,3,1,3,No,12,80,,
No,2,7751,3,1,3,No,12,80,,
No,2,7752,3,0,0,No,22,80,,
No,2,7753,3,0,0,No,22,80,,
No,2,7757,3,0,0,No,22,80,,
No,2,7758,3,0,0,No,22,80,,
No,2,8008,3,0,0,No,22,80,,
No,2,8010,3,0,0,No,22,80,,
No,2,8013,3,0,0,No,22,80,,
No,2,8014,3,0,0,No,22,80,,
No,2,8016,3,1,12,No,14,80,,
No,2,8018,3,1,12,No,14,80,,
No,2,8021,3,1,12,No,14,80,,
No,2,8022,3,1,12,No,14,80,,
No,2,8135,3,1,12,No,14,80,,
No,2,8137,3,1,12,No,14,80,,
No,2,8140,3,1,12,No,14,80,,
No,16,8141,3,7,8,No,11,80,,
No,16,8143,3,7,8,No,11,80,,
No,16,8145,3,7,8,No,11,80,,
No,16,8148,3,7,8,No,11,80,,
No,16,8149,3,7,8,No,11,80,,
No,16,8183,3,7,8,No,11,80,,
No,16,8185,3,7,8,,11,80,,
No,16,8188,3,7,8,No,11,80,,
No,2,8189,3,15,7,No,15,80,,
No,2,8191,3,15,7,No,15,80,,
No,2,8193,3,15,7,No,15,80,,
No,2,8196,3,15,7,No,15,80,,
No,2,8197,3,15,7,No,15,80,,
No,2,8548,3,15,7,No,15,80,,
No,2,8551,3,15,7,No,15,80,,
No,1,8552,1,0,1,No,13,80,,
No,1,8553,1,0,1,No,13,80,,
No,1,8556,1,0,1,No,13,80,,
No,1,8557,1,0,1,No,13,80,,
No,1,8558,1,0,1,No,13,80,,
No,1,8561,1,0,1,No,13,80,,
No,1,8562,1,0,1,No,13,80,,
No,1,8563,1,0,1,No,13,80,,
No,6,8656,3,5,13,No,15,80,,
No,6,8658,3,5,13,No,15,80,,
No,6,8659,3,5,13,No,15,80,,
No,6,8660,3,5,13,No,15,80,,
No,6,8666,3,5,13,No,15,80,,
No,6,8668,3,5,13,No,15,80,,
No,6,8669,3,5,13,No,15,80,,
No,6,8670,3,5,13,No,15,80,,
No,28,8886,3,0,1,No,15,80,,
No,28,8888,3,0,1,No,15,80,,
No,28,8890,3,0,1,No,15,80,,
No,28,8891,3,0,1,No,15,80,,
No,28,8894,3,0,1,No,15,80,,
No,28,8896,3,0,1,No,15,80,,
No,28,8898,3,0,1,No,15,80,,
No,28,8899,3,0,1,No,15,80,,
No,8,8996,3,0,2,No,14,80,,
No,8,8997,3,0,2,No,14,80,,
No,8,9001,3,0,2,No,14,80,,
No,8,9002,3,0,2,No,14,80,,
No,8,9004,3,0,2,No,14,80,,
No,8,9005,3,0,2,No,14,80,,
No,8,9009,3,0,2,No,14,80,,
No,8,9010,3,0,2,No,14,80,,
No,14,9075,2,0,5,Yes,12,80,,
No,14,9076,2,0,5,Yes,12,80,,
No,14,9080,2,0,5,Yes,12,80,,
No,14,9081,2,0,5,Yes,12,80,,
No,14,9083,2,0,5,Yes,12,80,,
No,14,9084,2,0,5,Yes,12,80,,
No,14,9088,2,0,5,Yes,12,80,,
No,14,9089,2,0,5,Yes,12,80,,
No,15,9106,3,11,8,No,13,80,,
No,15,9108,3,11,8,No,13,80,,
No,15,9111,3,11,8,No,13,80,,
No,15,9112,3,11,8,No,13,80,,
No,15,9114,3,11,8,No,13,80,,
No,15,9116,3,11,8,No,13,80,,
No,15,9119,3,11,8,No,13,80,,
No,15,9120,3,11,8,No,13,80,,
No,16,9348,3,0,2,Yes,11,80,,
No,16,9350,3,0,2,Yes,11,80,,
No,16,9354,3,0,2,Yes,11,80,,
No,16,9355,3,0,2,Yes,11,80,,
No,16,9356,3,0,2,Yes,11,80,,
No,16,9358,3,0,2,Yes,11,80,,
No,16,9362,3,0,2,Yes,11,80,,
No,16,9363,3,0,2,Yes,11,80,,
No,5,9413,3,1,12,Yes,21,80,,
No,5,9418,3,1,12,Yes,21,80,,
No,5,9419,3,1,12,Yes,21,80,,
No,5,9421,3,1,12,Yes,21,80,,
No,5,9422,3,1,12,Yes,21,80,,
No,5,9426,3,0,7,No,13,80,,
No,5,9427,2,1,1,No,12,80,,
No,5,9652,3,1,12,Yes,21,80,,
No,5,9655,3,1,12,Yes,21,80,,
No,5,9658,3,1,12,Yes,21,80,,
No,8,9659,3,2,2,No,15,80,,
No,8,9660,3,2,2,No,15,80,,
No,8,9663,3,2,2,No,15,80,,
No,8,9666,3,2,2,No,15,80,,
No,8,9667,3,2,2,No,15,80,,
No,8,9876,3,2,2,No,15,80,,
No,8,9877,3,2,2,No,15,80,,
No,8,9881,3,2,2,No,15,80,,
No,2,9882,2,2,3,Yes,20,80,,
No,2,9884,2,2,3,Yes,20,80,,
No,2,9885,2,2,3,Yes,20,80,,
No,2,9889,2,2,3,Yes,20,80,,
No,2,9890,2,2,3,Yes,20,80,,
No,2,10097,2,2,3,Yes,20,80,,
No,2,10098,2,2,3,Yes,20,80,,
No,2,10102,2,2,3,Yes,20,80,,
No,2,10103,3,0,0,No,14,80,,
No,2,10105,3,0,0,No,14,80,,
No,2,10106,3,0,0,No,14,80,,
No,2,10110,3,0,0,No,14,80,,
No,2,10111,3,0,0,No,14,80,,
No,2,10430,3,0,0,No,14,80,,
No,2,10432,3,0,0,No,14,80,,
No,2,10433,3,0,0,No,14,80,,
No,1,10434,3,0,2,No,18,80,,
No,1,10438,3,0,2,No,18,80,,
No,1,10440,3,0,2,No,18,80,,
No,1,10441,3,0,2,No,18,80,,
No,1,10876,3,0,2,No,18,80,,
No,1,10877,3,0,2,No,18,80,,
No,1,10879,3,0,2,No,18,80,,
No,1,10880,3,0,2,No,18,80,,
No,12,10884,3,1,4,No,22,80,,
No,12,10885,3,1,4,No,22,80,,
No,12,10887,3,1,4,No,22,80,,
No,12,10888,3,1,4,No,22,80,,
No,12,10987,3,1,4,No,22,80,,
No,12,10990,3,1,4,No,22,80,,
No,12,10993,3,1,4,No,22,80,,
No,12,10994,3,1,4,No,22,80,,
No,2,10995,3,3,7,No,24,80,,
No,2,10998,3,3,7,No,24,80,,
No,2,11001,3,3,7,No,24,80,,
No,2,11002,3,3,7,No,24,80,,
No,2,11099,3,3,7,No,24,80,,
No,2,11102,3,3,7,No,24,80,,
No,2,11105,3,3,7,No,24,80,,
No,2,11106,3,3,7,No,24,80,,
No,1,11107,3,0,0,No,11,80,,
No,1,11110,3,0,0,No,11,80,,
No,1,11113,3,0,0,No,11,80,,
No,1,11114,3,0,0,No,11,80,,
No,1,11476,3,0,0,No,11,80,,
No,1,11478,3,0,0,No,11,80,,
No,1,11481,3,0,0,No,11,80,,
No,16,11482,3,0,0,No,14,80,,
No,16,11483,3,0,0,No,14,80,,
No,16,11485,3,0,0,No,14,80,,
No,16,11488,3,0,0,No,14,80,,
No,16,11489,3,0,0,No,14,80,,
No,16,11549,3,0,0,No,14,80,,
No,16,11551,3,0,0,No,14,80,,
No,16,11554,3,0,0,No,14,80,,
No,1,11555,2,0,0,No,11,80,,
No,1,11556,2,0,0,No,11,80,,
No,1,11558,2,0,0,No,11,80,,
No,1,11561,2,0,0,No,11,80,,
No,1,11562,2,0,0,No,11,80,,
No,1,11836,2,0,0,No,11,80,,
No,1,12087,2,0,0,No,11,80,,
No,1,12316,2,0,0,No,11,80,,
No,2,12319,3,0,4,No,13,80,,
No,2,12322,3,0,4,No,13,80,,
No,2,12323,3,0,4,No,13,80,,
No,2,12324,3,0,4,No,13,80,,
No,2,12327,3,0,4,No,13,80,,
No,2,12330,3,0,4,No,13,80,,
No,2,12331,3,0,4,No,13,80,,
No,2,12579,3,0,4,No,13,80,,
No,4,12580,2,2,2,No,13,80,,
No,4,12584,2,2,2,No,13,80,,
No,4,12585,2,2,2,No,13,80,,
No,4,12587,2,2,2,No,13,80,,
No,4,12588,2,2,2,No,13,80,,
No,4,12592,2,2,2,No,13,80,,
No,4,12593,2,2,2,No,13,80,,
No,4,12594,2,2,2,No,13,80,,
No,2,12597,2,1,7,No,11,80,,
No,2,12600,2,1,7,No,11,80,,
No,2,12601,2,1,7,No,11,80,,
No,2,12602,2,1,7,No,11,80,,
No,2,12605,2,1,7,No,11,80,,
No,2,12608,2,1,7,No,11,80,,
No,2,12609,2,1,7,No,11,80,,
No,2,13055,2,1,7,No,11,80,,
No,10,13058,2,0,0,No,12,80,,
No,10,13059,2,0,0,No,12,80,,
No,10,13060,2,0,0,No,12,80,,
No,10,13063,2,0,0,No,12,80,,
No,10,13066,2,0,0,No,12,80,,
No,10,13067,2,0,0,No,12,80,,
No,10,13068,2,0,0,No,12,80,,
No,10,13420,2,0,0,No,12,80,,
No,9,13423,3,0,0,Yes,14,80,,
No,9,13426,3,0,0,Yes,14,80,,
No,9,13427,3,0,0,Yes,14,80,,
No,9,13428,3,0,0,Yes,14,80,,
No,9,13431,3,0,0,Yes,14,80,,
No,9,13434,3,0,0,Yes,14,80,,
No,9,13435,3,0,0,Yes,14,80,,
No,9,13437,3,0,0,Yes,14,80,,
No,10,13439,3,1,2,Yes,13,80,,
No,10,13440,3,1,2,Yes,13,80,,
No,10,13441,3,1,2,Yes,13,80,,
No,10,13445,3,1,2,Yes,13,80,,
No,10,13447,3,1,2,Yes,13,80,,
No,10,13448,3,1,2,Yes,13,80,,
No,10,13449,3,1,2,Yes,13,80,,
No,10,13548,3,1,2,Yes,13,80,,
No,26,13551,3,0,1,Yes,11,80,,
No,26,13554,3,0,1,Yes,11,80,,
No,26,13555,3,0,1,Yes,11,80,,
No,26,13556,3,0,1,Yes,11,80,,
No,26,13559,3,0,1,Yes,11,80,,
No,26,13562,3,0,1,Yes,11,80,,
No,26,13563,3,0,1,Yes,11,80,,
No,26,13658,3,0,1,Yes,11,80,,
No,1,13659,2,1,7,No,14,80,,
No,22,13663,1,0,0,No,13,80,,
No,26,13664,2,7,5,No,14,80,,
No,26,13666,2,7,5,No,14,80,,
No,26,13667,2,7,5,No,14,80,,
No,26,13671,2,7,5,No,14,80,,
No,26,13672,2,7,5,No,14,80,,
No,26,13801,2,7,5,No,14,80,,
No,26,13803,2,7,5,No,14,80,,
No,26,13804,2,7,5,No,14,80,,
No,2,13805,2,1,9,No,18,80,,
No,2,13809,2,1,9,No,18,80,,
No,2,13811,2,1,9,No,18,80,,
No,2,13812,2,1,9,No,18,80,,
No,2,13813,2,1,9,No,18,80,,
No,2,13880,2,1,9,No,18,80,,
No,2,13882,2,1,9,No,18,80,,
No,2,13884,2,1,9,No,18,80,,
No,20,13885,3,11,1,No,20,80,,
No,20,13888,3,11,1,No,20,80,,
No,20,13890,3,11,1,No,20,80,,
No,20,13892,3,11,1,No,20,80,,
No,20,13893,3,11,1,No,20,80,,
No,20,14088,1,0,0,No,14,80,,
No,20,14089,3,11,1,No,20,80,,
No,20,14091,3,11,1,No,20,80,,
No,14,14092,4,4,9,No,14,80,,
No,14,14096,4,4,9,No,14,80,,
No,14,14097,4,4,9,No,14,80,,
No,14,14099,4,4,9,No,14,80,,
No,14,14100,4,4,9,No,14,80,,
