Age,BusinessTravel,Education,EducationField,EmployeeNumber,Gender,MaritalStatus,TotalWorkingYears,NumCompaniesWorked,Over18
42,Non-Travel,2,Life Sciences,7272,Male,Married,9,0,Y
47,Non-Travel,2,Life Sciences,7273,Male,Married,9,3,Y
52,Non-Travel,2,Life Sciences,7274,Male,Married,9,0,Y
35,Non-Travel,2,Life Sciences,7277,Male,Married,9,3,Y
33,Non-Travel,2,Life Sciences,7280,Male,Married,9,0,Y
39,Travel_Frequently,3,Life Sciences,7281,Male,Divorced,24,1,Y
57,Travel_Frequently,3,Marketing,8585,Male,Divorced,24,1,Y
27,Travel_Frequently,3,Life Sciences,8586,Male,Divorced,24,1,Y
31,Travel_Frequently,3,Marketing,8590,Male,Divorced,24,1,Y
39,Travel_Frequently,3,Life Sciences,8591,Male,Divorced,24,1,Y
35,Travel_Frequently,3,Marketing,8595,Male,Divorced,24,1,Y
24,Travel_Frequently,3,Life Sciences,8596,Male,Divorced,24,1,Y
25,Travel_Frequently,3,Marketing,8600,Male,Divorced,24,1,Y
38,Non-Travel,2,Life Sciences,8601,Female,Single,4,1,Y
47,Non-Travel,2,Other,8792,Female,Single,4,4,Y
42,Non-Travel,2,Life Sciences,8793,Female,Single,4,1,Y
51,Non-Travel,2,Other,8797,Female,Single,4,4,Y
35,Non-Travel,2,Life Sciences,8798,Female,Single,4,1,Y
33,Non-Travel,2,Other,8800,Female,Single,4,4,Y
40,Non-Travel,2,Life Sciences,8801,Female,Single,4,1,Y
54,Travel_Rarely,4,Other,8805,Male,Married,12,9,Y
36,Travel_Rarely,4,Marketing,8806,Male,Married,12,3,Y
48,Travel_Rarely,4,Other,9059,Male,Married,12,9,Y
32,Travel_Rarely,4,Marketing,9061,Male,Married,12,3,Y
31,Travel_Rarely,4,Other,9065,Male,Married,12,9,Y
32,Travel_Rarely,4,Marketing,9066,Male,Married,12,3,Y
28,Travel_Rarely,4,Other,9067,Male,Married,12,9,Y
39,Travel_Rarely,2,Life Sciences,9069,Male,Single,4,0,Y
46,Travel_Rarely,2,Medical,9072,Male,Single,4,1,Y
31,Travel_Rarely,2,Life Sciences,9073,Male,Single,4,0,Y
20,Travel_Rarely,2,Medical,9144,Male,Single,4,1,Y
50,Travel_Rarely,2,Life Sciences,9145,Male,Single,4,0,Y
37,Travel_Rarely,2,Medical,9149,Male,Single,4,1,Y
46,Travel_Rarely,2,Life Sciences,9150,Male,Single,4,0,Y
58,Travel_Rarely,2,Medical,9152,Male,Single,4,1,Y
26,Non-Travel,4,Life Sciences,9153,Male,Divorced,13,4,Y
44,Non-Travel,4,Medical,9157,Male,Divorced,13,3,Y
60,Non-Travel,4,Life Sciences,9158,Male,Divorced,13,4,Y
53,Non-Travel,4,Medical,9397,Male,Divorced,13,3,Y
50,Non-Travel,4,Life Sciences,9399,Male,Divorced,13,4,Y
36,Non-Travel,4,Medical,9402,Male,Divorced,13,3,Y
56,Non-Travel,4,Life Sciences,9403,Male,Divorced,13,4,Y
28,Travel_Rarely,2,Life Sciences,9405,Male,Married,8,3,Y
55,Travel_Rarely,2,Medical,9407,Male,Married,8,3,Y
31,Travel_Rarely,2,Life Sciences,9410,Male,Married,8,3,Y
32,Travel_Rarely,2,Medical,9411,Male,Married,8,3,Y
38,Travel_Rarely,2,Life Sciences,9684,Male,Married,8,3,Y
28,Travel_Rarely,2,Medical,9686,Male,Married,8,3,Y
53,Travel_Rarely,2,Life Sciences,9688,Male,Married,8,3,Y
43,Travel_Rarely,3,Other,9689,Male,Married,9,0,Y
27,Travel_Rarely,3,Life Sciences,9692,Male,Married,9,4,Y
26,Travel_Rarely,3,Other,9694,Male,Married,9,0,Y
41,Travel_Rarely,3,Life Sciences,9696,Male,Married,9,4,Y
45,Travel_Rarely,3,Other,9697,Male,Married,9,0,Y
52,Travel_Rarely,3,Life Sciences,10032,Male,Married,9,4,Y
40,Travel_Rarely,3,Other,10034,Male,Married,9,0,Y
52,Non-Travel,1,Life Sciences,10038,Male,Divorced,23,3,Y
53,Non-Travel,1,Life Sciences,10039,Male,Divorced,23,1,Y
56,Non-Travel,1,Life Sciences,10040,Male,Divorced,23,3,Y
36,Non-Travel,1,Life Sciences,10042,Male,Divorced,23,1,Y
34,Non-Travel,1,Life Sciences,10046,Male,Divorced,23,3,Y
35,Non-Travel,1,Life Sciences,10047,Male,Divorced,23,1,Y
54,Non-Travel,1,Life Sciences,10081,Male,Divorced,23,3,Y
38,Non-Travel,1,Life Sciences,10083,Male,Divorced,23,1,Y
55,Travel_Rarely,3,Life Sciences,10086,Male,Divorced,7,6,Y
44,Travel_Rarely,3,Life Sciences,10087,Male,Divorced,7,3,Y
55,Travel_Rarely,3,Life Sciences,10089,Male,Divorced,7,6,Y
50,Travel_Rarely,3,Life Sciences,10091,Male,Divorced,7,3,Y
33,Travel_Rarely,3,Life Sciences,10094,Male,Divorced,7,6,Y
33,Travel_Rarely,3,Life Sciences,10095,Male,Divorced,7,3,Y
39,Travel_Rarely,3,Life Sciences,11178,Male,Divorced,7,6,Y
36,Travel_Rarely,3,Life Sciences,11180,Male,Divorced,7,3,Y
22,Travel_Rarely,2,Technical Degree,11182,Male,Single,9,0,Y
41,Travel_Rarely,2,Life Sciences,11183,Male,Single,9,8,Y
48,Travel_Rarely,2,Technical Degree,11186,Male,Single,9,0,Y
58,Travel_Rarely,2,Life Sciences,11188,Male,Single,9,8,Y
19,Travel_Rarely,2,Technical Degree,11190,Male,Single,9,0,Y
37,Travel_Rarely,2,Life Sciences,11191,Male,Single,9,8,Y
32,Travel_Rarely,2,Technical Degree,11352,Male,Single,9,0,Y
18,Travel_Rarely,2,Life Sciences,11353,Male,Single,9,8,Y
34,Non-Travel,4,Life Sciences,11355,Male,Single,10,1,Y
36,Non-Travel,4,Life Sciences,11356,Male,Single,10,4,Y
27,Non-Travel,4,Life Sciences,11360,Male,Single,10,1,Y
36,Non-Travel,4,Life Sciences,11361,Male,Single,10,4,Y
48,Non-Travel,4,Life Sciences,11363,Male,Single,10,1,Y
35,Non-Travel,4,Life Sciences,11443,Male,Single,10,4,Y
53,Non-Travel,4,Life Sciences,11445,Male,Single,10,1,Y
34,Non-Travel,4,Life Sciences,11449,Male,Single,10,4,Y
36,Travel_Rarely,2,Life Sciences,11450,Male,Married,1,1,Y
39,Travel_Rarely,2,Technical Degree,11451,Male,Married,1,1,Y
39,Travel_Rarely,2,Life Sciences,11453,Male,Married,1,1,Y
44,Travel_Rarely,2,Technical Degree,11457,Male,Married,1,1,Y
45,Travel_Rarely,2,Life Sciences,11458,Male,Married,1,1,Y
44,Travel_Rarely,2,Technical Degree,11520,Male,Married,1,1,Y
54,Travel_Rarely,2,Life Sciences,11523,Male,Married,1,1,Y
35,Travel_Rarely,2,Technical Degree,11526,Male,Married,1,1,Y
32,Travel_Rarely,3,Life Sciences,11527,Female,,1,1,Y
48,Travel_Rarely,3,Life Sciences,11530,Female,Single,1,2,Y
19,Travel_Rarely,3,Life Sciences,11533,Female,Single,1,1,Y
47,Travel_Rarely,3,Life Sciences,11534,Female,Single,1,2,Y
39,Travel_Rarely,3,Life Sciences,11839,Female,Single,1,1,Y
44,Travel_Rarely,3,Life Sciences,11840,Female,Single,1,2,Y
50,Travel_Rarely,3,Life Sciences,12090,Female,Single,1,1,Y
56,Travel_Rarely,3,Life Sciences,12091,Female,Single,1,2,Y
33,Travel_Rarely,3,Marketing,12111,Male,Divorced,18,4,Y
36,Travel_Rarely,3,Medical,12113,Male,Divorced,18,6,Y
38,Travel_Rarely,3,Marketing,12115,Male,Divorced,18,4,Y
27,Travel_Rarely,3,Medical,12116,Male,Divorced,18,6,Y
20,Travel_Rarely,3,Marketing,12119,Male,Divorced,18,4,Y
34,Travel_Rarely,3,Medical,12121,Male,Divorced,18,6,Y
37,Travel_Rarely,3,Marketing,12123,Male,Divorced,18,4,Y
59,Travel_Rarely,3,Medical,12124,Male,Divorced,18,6,Y
37,Travel_Rarely,3,Life Sciences,12144,Male,Divorced,9,4,Y
18,Travel_Rarely,3,Other,12146,Male,Divorced,9,7,Y
37,Travel_Rarely,3,Life Sciences,12149,Male,Divorced,9,4,Y
40,Travel_Rarely,3,Other,12150,Male,Divorced,9,7,Y
54,Travel_Rarely,3,Life Sciences,12152,Male,Divorced,9,4,Y
20,Travel_Rarely,3,Other,12154,Male,Divorced,9,7,Y
38,Travel_Rarely,3,Life Sciences,12157,Male,Divorced,9,4,Y
37,Travel_Rarely,3,Other,12174,Male,Divorced,9,7,Y
49,Non-Travel,2,Life Sciences,12177,Male,Married,9,1,Y
36,Non-Travel,2,Life Sciences,12178,Male,Married,9,1,Y
20,Non-Travel,2,Life Sciences,12179,Male,Married,9,1,Y
20,Non-Travel,2,Life Sciences,12182,Male,Married,9,1,Y
44,Non-Travel,2,Life Sciences,12185,Male,Married,9,1,Y
38,Non-Travel,2,Life Sciences,12186,Male,Married,9,1,Y
60,Non-Travel,2,Life Sciences,12187,Male,Married,9,1,Y
27,Non-Travel,2,Life Sciences,12911,Male,Married,9,1,Y
47,Travel_Rarely,3,Marketing,12913,Male,Divorced,20,1,Y
38,Travel_Rarely,3,Medical,12917,Male,Divorced,20,1,Y
51,Travel_Rarely,3,Marketing,12918,Male,Divorced,20,1,Y
51,Travel_Rarely,3,Medical,12919,Male,Divorced,20,1,Y
48,Travel_Rarely,3,Marketing,12921,Male,Divorced,20,1,Y
49,Travel_Rarely,3,Medical,12925,Male,Divorced,20,1,Y
43,Travel_Rarely,3,Medical,12926,Male,Divorced,20,1,Y
23,Travel_Rarely,4,Medical,13374,Female,Divorced,8,3,Y
28,Travel_Rarely,4,Life Sciences,13376,Female,Divorced,8,0,Y
37,Travel_Rarely,4,Medical,13379,Female,Divorced,8,3,Y
56,Travel_Rarely,4,Life Sciences,13380,Female,Divorced,8,0,Y
25,Travel_Rarely,4,Medical,13382,Female,Divorced,8,3,Y
45,Travel_Rarely,4,Life Sciences,13384,Female,Divorced,8,0,Y
36,Travel_Rarely,4,Medical,13387,Female,Divorced,8,3,Y
47,Travel_Rarely,4,Life Sciences,13689,Female,Divorced,8,0,Y
60,Non-Travel,2,Life Sciences,13692,Male,Married,9,1,Y
46,Non-Travel,2,Other,13693,Male,Married,9,1,Y
50,Non-Travel,2,Life Sciences,13694,Male,Married,9,1,Y
48,Non-Travel,2,Other,13697,Male,Married,9,1,Y
27,Non-Travel,2,Other,13700,Male,Married,9,1,Y
35,Non-Travel,2,Life Sciences,13701,Male,Married,9,1,Y
60,Non-Travel,2,Other,13702,Male,Married,9,1,Y
46,Travel_Rarely,1,Life Sciences,13738,Female,Married,20,1,Y
45,Travel_Rarely,1,Life Sciences,13739,Female,Married,12,3,Y
38,Travel_Rarely,3,Other,13743,Female,Single,9,4,Y
38,Non-Travel,3,Other,13744,Female,Single,10,4,Y
45,Travel_Rarely,2,Life Sciences,13746,Female,Married,26,3,Y
39,Travel_Rarely,2,Medical,13747,Female,Married,26,1,Y
33,Travel_Rarely,2,Life Sciences,13751,Female,Married,26,3,Y
50,Travel_Rarely,2,Medical,13881,Female,Married,26,1,Y
58,Travel_Rarely,2,Life Sciences,13883,Female,Married,26,3,Y
37,Travel_Rarely,2,Medical,13886,Female,Married,26,1,Y
59,Travel_Rarely,2,Life Sciences,13887,Female,Married,26,3,Y
52,Travel_Rarely,2,Medical,13889,Female,Married,26,1,Y
59,Non-Travel,3,Marketing,13891,Male,Divorced,16,0,Y
52,Non-Travel,3,Technical Degree,13894,Male,Divorced,16,8,Y
29,Non-Travel,3,Marketing,14152,Male,Divorced,16,0,Y
22,Non-Travel,3,Technical Degree,14154,Male,Divorced,16,8,Y
53,Non-Travel,3,Marketing,14157,Male,Divorced,16,0,Y
37,Non-Travel,3,Technical Degree,14158,Male,Divorced,16,8,Y
46,Non-Travel,3,Technical Degree,14160,Male,Divorced,16,8,Y
35,Travel_Rarely,4,Medical,14162,Male,Single,6,1,Y
58,Travel_Rarely,4,Other,14991,Male,Single,6,0,Y
43,Travel_Rarely,4,Medical,14994,Male,Single,6,1,Y
47,Travel_Rarely,4,Other,14997,Male,Single,6,0,Y
54,Travel_Rarely,4,Medical,14998,Male,Single,6,1,Y
23,Travel_Rarely,4,Other,14999,Male,Single,6,0,Y
18,Travel_Rarely,4,Medical,15002,Male,Single,6,1,Y
46,Travel_Rarely,4,Other,15005,Male,Single,6,0,Y
54,Non-Travel,4,Life Sciences,15006,Female,Married,15,1,Y
55,Non-Travel,4,Medical,15219,Female,Married,15,6,Y
42,Non-Travel,4,Life Sciences,15220,Female,Married,15,1,Y
44,Non-Travel,4,Medical,16279,Female,Married,15,6,Y
58,Non-Travel,4,Life Sciences,16280,Female,Married,15,1,Y
33,Non-Travel,4,Medical,16284,Female,Married,15,6,Y
55,Non-Travel,4,Life Sciences,16285,Female,Married,15,1,Y
44,Non-Travel,4,Medical,16287,Female,Married,15,6,Y
31,Travel_Rarely,3,Medical,16288,Female,Married,6,1,Y
30,Travel_Rarely,3,Technical Degree,16292,Female,Married,6,8,Y
24,Travel_Rarely,3,Medical,16554,Female,Married,6,1,Y
53,Travel_Rarely,3,Technical Degree,16555,Female,Married,6,8,Y
29,Travel_Rarely,3,Medical,16556,Female,Married,6,1,Y
30,Travel_Rarely,3,Technical Degree,16557,Female,Married,6,8,Y
50,Travel_Rarely,3,Technical Degree,16558,Female,Married,6,8,Y
58,Travel_Rarely,3,Medical,16559,Female,Married,7,4,Y
55,Travel_Rarely,3,Marketing,16560,Female,Married,7,3,Y
41,Travel_Rarely,3,Medical,16561,Female,Married,7,4,Y
38,Travel_Rarely,3,Marketing,16562,Female,Married,7,3,Y
29,Travel_Rarely,3,Medical,16563,Female,Married,7,4,Y
21,Travel_Rarely,3,Marketing,16564,Female,Married,7,3,Y
23,Travel_Rarely,3,Medical,16565,Female,Married,7,4,Y
31,Travel_Rarely,3,Marketing,16566,Female,Married,7,3,Y
32,Non-Travel,2,Medical,16567,Male,Single,6,1,Y
28,Non-Travel,2,Life Sciences,16568,Male,Single,6,2,Y
46,Non-Travel,2,Medical,16601,Male,Single,6,1,Y
51,Non-Travel,2,Life Sciences,16604,Male,Single,6,2,Y
42,Non-Travel,2,Medical,16607,Male,Single,6,1,Y
49,Non-Travel,2,Life Sciences,16608,Male,Single,6,2,Y
22,Non-Travel,2,Life Sciences,16609,Male,Single,6,2,Y
55,Non-Travel,3,Medical,16612,Male,Married,5,5,Y
25,Non-Travel,3,Marketing,16615,Male,Married,5,5,Y
43,Non-Travel,3,Medical,16616,Male,Married,5,5,Y
51,Non-Travel,3,Marketing,17046,Male,Married,5,5,Y
23,Non-Travel,3,Medical,17048,Male,Married,5,5,Y
47,Non-Travel,3,Marketing,17049,Male,Married,5,5,Y
57,Non-Travel,3,Marketing,17050,Male,Married,5,5,Y
19,Travel_Rarely,2,Medical,17056,Male,Married,15,0,Y
50,Travel_Rarely,2,Other,17058,Male,Married,15,3,Y
57,Travel_Rarely,2,Medical,17059,Male,Married,15,0,Y
23,Travel_Rarely,2,Other,17283,Male,Married,15,3,Y
46,Travel_Rarely,2,Medical,17284,Male,Married,15,0,Y
28,Travel_Rarely,2,Other,17433,Male,Married,15,3,Y
58,Travel_Frequently,3,Medical,17435,Female,Single,22,3,Y
48,Travel_Frequently,3,Technical Degree,17438,Female,Single,22,1,Y
47,Travel_Frequently,3,Medical,17439,Female,Single,22,3,Y
32,Travel_Frequently,3,Technical Degree,17441,Female,Single,22,1,Y
57,Travel_Frequently,3,Medical,17443,Female,Single,22,3,Y
38,Travel_Frequently,3,Technical Degree,17478,Female,Single,22,1,Y
47,Travel_Frequently,3,Medical,17481,Female,Single,22,3,Y
51,Travel_Frequently,3,Technical Degree,17484,Female,Single,22,1,Y
55,Travel_Frequently,2,Medical,17485,Male,Single,10,1,Y
60,Travel_Rarely,2,Medical,17486,Male,Single,9,4,Y
45,Travel_Rarely,4,Medical,17489,Male,Married,6,0,Y
27,Travel_Rarely,4,Life Sciences,17492,Male,Married,6,1,Y
22,Travel_Rarely,4,Medical,17589,Male,Married,6,0,Y
55,Travel_Rarely,4,Life Sciences,17591,Male,Married,6,1,Y
59,Travel_Rarely,4,Medical,17595,Male,Married,6,0,Y
52,Travel_Rarely,4,Life Sciences,17596,Male,Married,6,1,Y
57,Travel_Rarely,4,Life Sciences,17597,Male,Married,6,1,Y
50,Travel_Rarely,3,Medical,17599,Male,Divorced,24,2,Y
46,Travel_Rarely,4,Medical,17603,Male,Divorced,24,2,Y
21,Travel_Rarely,3,Medical,17604,Male,Divorced,24,0,Y
43,Travel_Rarely,4,Technical Degree,17809,Male,Divorced,24,0,Y
23,Travel_Rarely,3,Medical,17811,Male,Divorced,24,2,Y
31,Travel_Rarely,4,Medical,17814,Male,Divorced,24,2,Y
22,Travel_Rarely,3,Medical,17815,Male,Divorced,24,0,Y
27,Travel_Rarely,4,Technical Degree,17818,Male,Divorced,24,0,Y
59,Travel_Rarely,3,Medical,18245,Male,Divorced,24,2,Y
29,Travel_Rarely,4,Medical,18247,Male,Divorced,24,2,Y
33,Travel_Rarely,3,Medical,18251,Male,Divorced,24,0,Y
60,Travel_Rarely,4,Technical Degree,18252,Male,Divorced,24,0,Y
36,Travel_Rarely,3,Medical,18254,Male,Divorced,24,2,Y
40,Travel_Rarely,3,Medical,18258,Male,Divorced,24,0,Y
28,Travel_Rarely,4,Technical Degree,18259,Male,Divorced,24,0,Y
38,Travel_Rarely,3,Technical Degree,18260,Male,Married,10,4,Y
40,Travel_Rarely,3,Technical Degree,18263,Male,Married,10,1,Y
37,Travel_Rarely,3,Technical Degree,18264,Male,Married,10,4,Y
49,Travel_Rarely,3,Technical Degree,18265,Male,Married,10,1,Y
47,Travel_Rarely,3,Technical Degree,18270,Male,Married,10,4,Y
49,Travel_Rarely,3,Technical Degree,18271,Male,Married,10,1,Y
50,Travel_Rarely,3,Technical Degree,18272,Male,Married,10,4,Y
40,Travel_Rarely,3,Technical Degree,18306,Male,Married,10,1,Y
43,Travel_Rarely,3,Medical,18307,Male,Married,4,0,Y
23,Travel_Rarely,3,Marketing,18311,Male,Married,4,0,Y
30,Travel_Rarely,3,Medical,18312,Male,Married,4,0,Y
37,Travel_Rarely,3,Marketing,18313,Male,Married,4,0,Y
42,Travel_Rarely,3,Medical,18314,Male,Married,4,0,Y
39,Travel_Rarely,3,Marketing,18318,Male,Married,4,0,Y
58,Travel_Rarely,3,Marketing,18319,Male,Married,4,0,Y
46,Non-Travel,3,Marketing,18353,Female,Single,5,5,Y
47,Non-Travel,3,Marketing,18354,Female,Single,4,4,Y
39,Travel_Frequently,3,Medical,18406,Male,Married,10,1,Y
37,Travel_Frequently,3,Technical Degree,18407,Male,Married,10,4,Y
33,Travel_Frequently,3,Medical,18540,Male,Married,10,1,Y
39,Travel_Frequently,3,Technical Degree,18541,Male,Married,10,4,Y
33,Travel_Frequently,3,Medical,18543,Male,Married,10,1,Y
50,Travel_Frequently,3,Technical Degree,18545,Male,Married,10,4,Y
28,Travel_Rarely,3,Technical Degree,18549,Male,Married,8,4,Y
43,Travel_Rarely,3,Technical Degree,18550,Male,Married,8,4,Y
54,Travel_Rarely,3,Technical Degree,18551,Male,Married,8,4,Y
34,Travel_Rarely,3,Technical Degree,18553,Male,Married,8,4,Y
34,Travel_Rarely,3,Technical Degree,18557,Male,Married,8,4,Y
38,Travel_Rarely,3,Technical Degree,18558,Male,Married,8,4,Y
50,Travel_Rarely,3,Technical Degree,18579,Male,Married,8,4,Y
32,Travel_Rarely,4,Technical Degree,18580,Male,Divorced,10,1,Y
29,Travel_Rarely,4,Life Sciences,18804,Male,Divorced,10,0,Y
30,Travel_Rarely,4,Technical Degree,18805,Male,Divorced,10,1,Y
54,Travel_Rarely,4,Life Sciences,19522,Male,Divorced,10,0,Y
20,Travel_Rarely,4,Technical Degree,19524,Male,Divorced,10,1,Y
49,Travel_Rarely,4,Life Sciences,19528,Male,Divorced,10,0,Y
32,Travel_Rarely,4,Technical Degree,19529,Male,Divorced,10,1,Y
45,Travel_Rarely,4,Life Sciences,19530,Male,Divorced,10,0,Y
30,Travel_Rarely,3,Medical,19532,Male,Married,9,4,Y
37,Travel_Rarely,3,Other,19536,Male,Married,9,3,Y
19,Travel_Rarely,3,Medical,19537,Male,Married,9,4,Y
40,Travel_Rarely,3,Other,19571,Male,Married,9,3,Y
47,Travel_Rarely,3,Other,19572,Male,Married,9,3,Y
24,Travel_Rarely,5,Medical,19576,Female,Single,10,1,Y
39,Travel_Rarely,5,Life Sciences,19577,Female,Single,10,1,Y
54,Travel_Rarely,5,Medical,19579,Female,Single,10,1,Y
23,Travel_Rarely,5,Life Sciences,19580,Female,Single,10,1,Y
59,Travel_Rarely,5,Life Sciences,19584,Female,Single,10,1,Y
28,Travel_Rarely,5,Medical,19585,Female,Single,10,1,Y
20,Travel_Rarely,5,Life Sciences,19586,Female,Single,10,1,Y
32,Non-Travel,3,Marketing,19589,Male,Married,10,1,Y
49,Non-Travel,3,Technical Degree,19592,Male,Married,10,7,Y
31,Non-Travel,3,Marketing,19593,Male,Married,10,1,Y
44,Non-Travel,3,Technical Degree,19594,Male,Married,10,7,Y
52,Non-Travel,3,Technical Degree,19597,Male,Married,10,7,Y
44,Non-Travel,3,Marketing,19600,Male,Married,10,1,Y
52,Non-Travel,3,Technical Degree,19601,Male,Married,10,7,Y
50,Travel_Rarely,5,Medical,19874,Male,Divorced,9,1,Y
52,Travel_Rarely,5,Life Sciences,19877,Male,Divorced,9,1,Y
52,Travel_Rarely,5,Medical,19880,Male,Divorced,9,1,Y
49,Travel_Rarely,5,Life Sciences,19881,Male,Divorced,9,1,Y
60,Travel_Rarely,5,Medical,19882,Male,Divorced,9,1,Y
42,Travel_Rarely,5,Life Sciences,19885,Male,Divorced,9,1,Y
46,Travel_Rarely,5,Medical,19887,Male,Divorced,9,1,Y
51,Travel_Rarely,5,Life Sciences,19888,Male,Divorced,9,1,Y
36,Travel_Rarely,5,Medical,20158,Male,Married,6,0,Y
45,Travel_Rarely,5,Medical,20159,Male,Married,8,4,Y
49,Travel_Rarely,2,Life Sciences,20163,Female,Divorced,6,1,Y
38,Travel_Rarely,2,Life Sciences,20164,Female,Divorced,15,3,Y
39,Non-Travel,3,Life Sciences,20166,Female,Single,6,1,Y
47,Travel_Rarely,3,Life Sciences,20167,Female,Single,9,3,Y
57,Travel_Rarely,2,Other,20171,Female,Divorced,10,1,Y
47,Travel_Rarely,2,Life Sciences,20172,Female,Divorced,10,1,Y
45,Travel_Rarely,2,Other,20236,Female,Divorced,10,1,Y
46,Travel_Rarely,2,Life Sciences,20237,Female,Divorced,10,1,Y
40,Travel_Rarely,2,Other,20241,Female,Divorced,10,1,Y
31,Travel_Rarely,2,Life Sciences,20242,Female,Divorced,10,1,Y
51,Travel_Rarely,2,Other,20244,Female,Divorced,10,1,Y
57,Travel_Rarely,2,Life Sciences,20245,Female,Divorced,10,1,Y
35,Travel_Rarely,3,Medical,20249,Female,Married,4,0,Y
37,Travel_Rarely,3,Medical,20250,Female,Married,10,4,Y
39,Travel_Rarely,3,Medical,20252,Male,Married,24,2,Y
39,Travel_Rarely,3,Medical,20253,Male,Married,9,4,Y
56,Non-Travel,1,Life Sciences,20257,Male,Married,25,3,Y
27,Non-Travel,1,Life Sciences,20258,Male,Married,25,0,Y
22,Non-Travel,1,Life Sciences,20260,Male,Married,25,3,Y
30,Non-Travel,1,Life Sciences,20261,Male,Married,25,0,Y
27,Non-Travel,1,Life Sciences,20265,Male,Married,25,3,Y
42,Non-Travel,1,Life Sciences,20266,Male,Married,25,0,Y
21,Non-Travel,1,Life Sciences,20380,Male,Married,25,3,Y
43,Non-Travel,1,Life Sciences,20381,Male,Married,25,0,Y
55,Travel_Frequently,4,Medical,20383,Male,Married,3,1,Y
31,Travel_Frequently,4,Life Sciences,20384,Male,Married,3,1,Y
26,Travel_Frequently,4,Medical,20388,Male,Married,3,1,Y
51,Travel_Frequently,4,Life Sciences,20389,Male,Married,3,1,Y
21,Travel_Frequently,4,Medical,20391,Male,Married,3,1,Y
35,Travel_Frequently,4,Life Sciences,20392,Male,Married,3,1,Y
33,Travel_Frequently,4,Medical,21003,Male,Married,3,1,Y
36,Travel_Frequently,4,Life Sciences,21005,Male,Married,3,1,Y
49,Travel_Rarely,2,Technical Degree,21009,Female,Single,21,1,Y
32,Travel_Rarely,2,Technical Degree,21010,Female,Single,21,2,Y
54,Travel_Rarely,2,Technical Degree,21011,Female,Single,21,1,Y
41,Travel_Rarely,2,Technical Degree,21013,Female,Single,21,2,Y
49,Travel_Rarely,2,Technical Degree,21017,Female,Single,21,1,Y
48,Travel_Rarely,2,Technical Degree,21131,Female,Single,21,2,Y
36,Travel_Rarely,2,Technical Degree,21133,Female,Single,21,1,Y
50,Travel_Rarely,2,Technical Degree,21134,Female,Single,21,2,Y
57,Travel_Rarely,3,Life Sciences,21135,Female,Married,9,4,Y
47,Travel_Rarely,3,Life Sciences,21139,Female,Married,9,0,Y
33,Travel_Rarely,3,Life Sciences,21141,Female,Married,9,4,Y
50,Travel_Rarely,3,Life Sciences,21142,Female,Married,9,0,Y
35,Travel_Rarely,3,Life Sciences,21143,Female,Married,9,4,Y
50,Travel_Rarely,3,Life Sciences,21512,Female,Married,9,0,Y
23,Travel_Rarely,3,Life Sciences,21515,Female,Married,9,4,Y
60,Travel_Rarely,3,Life Sciences,21518,Female,Married,9,0,Y
48,Travel_Rarely,4,Other,21519,Male,Married,15,3,Y
56,Travel_Rarely,4,Marketing,21520,Male,Married,15,0,Y
55,Travel_Rarely,4,Other,21523,Male,Married,15,3,Y
23,Travel_Rarely,4,Marketing,21526,Male,Married,15,0,Y
45,Travel_Rarely,4,Other,21527,Male,Married,15,3,Y
43,Travel_Rarely,4,Marketing,21774,Male,Married,15,0,Y
24,Travel_Rarely,4,Other,21776,Male,Married,15,3,Y
22,Travel_Rarely,4,Marketing,21780,Male,Married,15,0,Y
54,Travel_Rarely,3,Other,21781,Male,Divorced,5,1,Y
18,Travel_Rarely,3,Life Sciences,21782,Male,Divorced,5,1,Y
28,Travel_Rarely,3,Other,21784,Male,Divorced,5,1,Y
38,Travel_Rarely,3,Life Sciences,21788,Male,Divorced,5,1,Y
60,Travel_Rarely,3,Other,21789,Male,Divorced,5,1,Y
40,Travel_Rarely,3,Life Sciences,21954,Male,Divorced,5,1,Y
52,Travel_Rarely,3,Other,21955,Male,Divorced,5,1,Y
22,Travel_Rarely,3,Life Sciences,22198,Male,Divorced,5,1,Y
57,Travel_Rarely,4,Other,22199,Male,Divorced,15,1,Y
60,Travel_Rarely,4,Medical,22203,Male,Divorced,15,6,Y
57,Travel_Rarely,4,Other,22204,Male,Divorced,15,1,Y
51,Travel_Rarely,4,Medical,22206,Male,Divorced,15,6,Y
42,Travel_Rarely,4,Other,22207,Male,Divorced,15,1,Y
