EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,EmployeeNumber
4,2,4,3,4,6327
1,3,1,4,3,6329
1,3,1,3,3,6330
1,3,1,3,3,6333
1,3,1,3,3,6335
1,3,1,4,3,6337
1,3,1,3,3,6338
,3,1,3,3,6731
1,3,1,3,3,6733
1,3,4,3,1,6737
1,3,4,3,1,6738
1,3,4,3,1,6740
1,3,4,3,1,6744
1,3,4,3,1,6745
1,3,4,3,1,6822
1,3,4,3,1,6823
1,3,4,3,1,6827
1,3,4,3,1,6828
1,3,4,3,1,6829
1,3,4,3,1,6830
1,3,4,3,1,6834
1,3,4,3,1,6835
1,3,4,3,1,6852
1,3,4,3,1,6853
1,3,4,3,1,6855
1,3,3,4,4,6856
1,3,3,3,4,6859
1,3,3,3,4,6860
1,3,3,3,4,6863
1,3,3,4,4,6912
1,3,3,3,4,6913
1,3,3,3,4,6915
1,3,3,3,4,6916
2,1,4,4,3,6919
2,1,4,4,3,6920
2,1,4,4,3,6922
2,1,4,4,3,6923
2,1,4,4,3,7206
2,1,4,4,3,7208
2,1,4,4,3,7212
2,1,4,4,3,7213
4,4,3,3,3,7214
4,4,3,3,3,7216
4,4,3,3,3,7220
4,4,3,3,3,7221
4,4,3,3,3,7360
4,4,3,3,3,7363
4,4,3,3,3,7364
4,4,3,3,3,7365
4,3,2,3,3,7368
4,3,2,3,3,7370
4,3,2,3,3,7371
4,3,2,3,3,7372
4,3,2,3,3,7745
4,3,2,3,3,7746
4,3,2,3,3,7750
4,3,2,3,3,7751
2,2,3,3,2,7752
2,2,3,3,2,7753
2,2,3,4,2,7757
2,2,3,4,2,7758
2,2,3,3,2,8008
2,2,3,3,2,8010
2,2,3,4,2,8013
2,2,3,4,2,8014
3,3,3,3,4,8016
3,3,3,3,4,8018
3,3,3,3,4,8021
3,3,3,3,4,8022
3,3,3,3,4,8135
3,3,3,3,4,8137
3,3,3,3,4,8140
2,3,1,3,3,8141
2,3,1,3,3,8143
2,3,1,3,3,8145
2,3,1,3,3,8148
2,3,1,3,3,8149
2,3,1,3,3,8183
2,3,1,3,3,8185
2,3,1,3,3,8188
2,2,3,3,2,8189
2,2,3,3,2,8191
2,2,3,3,2,8193
2,2,3,3,2,8196
2,2,3,3,2,8197
2,2,3,3,2,8548
2,2,3,3,2,8551
2,3,3,3,3,8552
2,3,3,3,3,8553
2,3,3,3,3,8556
2,3,3,3,3,8557
2,3,3,3,3,8558
2,3,3,3,3,8561
2,3,3,3,3,8562
2,3,3,3,3,8563
2,3,3,3,3,8656
2,3,3,4,3,8658
2,3,3,3,3,8659
2,3,3,3,3,8660
2,3,3,3,3,8666
2,3,3,4,3,8668
2,3,3,3,3,8669
2,3,3,3,3,8670
3,1,1,3,3,8886
3,1,1,3,3,8888
3,1,1,3,3,8890
3,1,1,3,3,8891
3,1,1,3,3,8894
3,1,1,3,3,8896
3,1,1,3,3,8898
3,1,1,3,3,8899
2,2,4,3,4,8996
2,2,4,4,4,8997
2,2,4,3,4,9001
2,2,4,3,4,9002
2,2,4,3,4,9004
2,2,4,4,4,9005
2,2,4,3,4,9009
2,2,4,3,4,9010
2,3,4,3,4,9075
2,3,4,3,4,9076
2,3,4,3,4,9080
2,3,4,3,4,9081
2,3,4,3,4,9083
2,3,4,3,4,9084
2,3,4,3,4,9088
2,3,4,3,4,9089
2,1,4,3,2,9106
2,1,4,3,2,9108
2,1,4,3,2,9111
2,1,4,3,2,9112
2,1,4,3,2,9114
2,1,4,3,2,9116
2,1,4,3,2,9119
2,1,4,3,2,9120
2,2,2,3,3,9348
2,2,2,4,3,9350
2,2,2,3,3,9354
2,2,2,3,3,9355
2,2,2,3,3,9356
2,2,2,4,3,9358
2,2,2,3,3,9362
2,2,2,3,3,9363
4,2,1,3,3,9413
4,2,1,3,3,9418
4,2,1,4,3,9419
4,2,1,4,3,9421
4,2,1,3,3,9422
4,2,1,4,2,9426
4,2,1,3,2,9427
4,2,1,3,3,9652
4,2,1,4,3,9655
4,2,1,4,3,9658
2,3,2,3,4,9659
2,3,2,3,4,9660
2,3,2,3,4,9663
2,3,2,3,4,9666
2,3,2,3,4,9667
2,3,2,3,4,9876
2,3,2,3,4,9877
2,3,2,3,4,9881
4,2,4,3,4,9882
4,2,4,3,4,9884
4,2,4,4,4,9885
4,2,4,4,4,9889
4,2,4,3,4,9890
4,2,4,3,4,10097
4,2,4,4,4,10098
4,2,4,4,4,10102
2,3,1,3,3,10103
2,3,1,3,3,10105
2,3,1,3,3,10106
2,3,1,3,3,10110
2,3,1,3,3,10111
2,3,1,3,3,10430
2,3,1,3,3,10432
2,3,1,3,3,10433
2,4,3,3,4,10434
2,4,3,4,4,10438
2,4,3,3,4,10440
2,4,3,3,4,10441
2,4,3,3,4,10876
2,4,3,4,4,10877
2,4,3,3,4,10879
2,4,3,3,4,10880
2,3,4,3,3,10884
2,3,4,3,3,10885
2,3,4,4,3,10887
2,3,4,4,3,10888
2,3,4,3,3,10987
2,3,4,3,3,10990
2,3,4,4,3,10993
2,3,4,4,3,10994
3,4,2,4,4,10995
3,4,2,4,4,10998
3,4,2,4,4,11001
3,4,2,4,4,11002
3,4,2,4,4,11099
3,4,2,4,4,11102
3,4,2,4,4,11105
3,4,2,4,4,11106
3,2,2,3,3,11107
3,2,2,3,3,11110
3,2,2,3,3,11113
3,2,2,3,3,11114
3,2,2,3,3,11476
3,2,2,3,3,11478
3,2,2,3,3,11481
1,2,3,3,4,11482
1,2,3,3,4,11483
1,2,3,3,4,11485
1,2,3,3,4,11488
1,2,3,3,4,11489
1,2,3,3,4,11549
1,2,3,3,4,11551
1,2,3,3,4,11554
3,3,4,3,3,11555
3,3,4,3,3,11556
3,3,4,3,3,11558
3,3,4,3,3,11561
3,3,4,3,3,11562
3,3,4,3,3,11836
3,3,4,3,3,12087
3,3,4,3,3,12316
3,2,4,3,4,12319
3,2,4,3,4,12322
3,2,4,3,4,12323
3,2,4,3,4,12324
3,2,4,3,4,12327
3,2,4,3,4,12330
3,2,4,3,4,12331
3,2,4,3,4,12579
3,3,4,3,2,12580
3,3,4,3,2,12584
3,3,4,3,2,12585
3,3,4,3,2,12587
3,3,4,3,2,12588
3,3,4,3,2,12592
3,3,4,3,2,12593
3,3,4,3,2,12594
3,3,2,3,3,12597
3,3,2,3,3,12600
3,3,2,3,3,12601
3,3,2,3,3,12602
3,3,2,3,3,12605
3,3,2,3,3,12608
3,3,2,3,3,12609
3,3,2,3,3,13055
1,2,2,3,2,13058
1,2,2,3,2,13059
1,2,2,3,2,13060
1,2,2,3,2,13063
1,2,2,3,2,13066
1,2,2,3,2,13067
1,2,2,3,2,13068
1,2,2,3,2,13420
4,3,2,3,4,13423
4,3,2,3,4,13426
4,3,2,3,4,13427
4,3,2,3,4,13428
4,3,2,3,4,13431
4,3,2,3,4,13434
4,3,2,3,4,13435
4,3,2,3,4,13437
3,4,2,3,1,13439
3,4,2,4,1,13440
3,4,2,3,1,13441
3,4,2,3,1,13445
3,4,2,3,1,13447
3,4,2,4,1,13448
3,4,2,3,1,13449
3,4,2,3,1,13548
3,3,3,3,2,13551
3,3,3,3,2,13554
3,3,3,3,2,13555
3,3,3,3,2,13556
3,3,3,3,2,13559
3,3,3,3,2,13562
3,3,3,3,2,13563
3,3,3,3,2,13658
4,2,4,3,2,13659
4,3,1,3,3,13663
3,3,1,3,2,13664
3,3,1,3,2,13666
3,3,1,3,2,13667
3,3,1,3,2,13671
3,3,1,3,2,13672
3,3,1,3,2,13801
3,3,1,3,2,13803
3,3,1,3,2,13804
3,2,3,3,1,13805
3,2,3,3,1,13809
3,2,3,3,1,13811
3,2,3,3,1,13812
3,2,3,3,1,13813
3,2,3,3,1,13880
3,2,3,3,1,13882
3,2,3,3,1,13884
1,3,4,3,4,13885
1,3,4,3,4,13888
1,3,4,4,4,13890
1,3,4,4,4,13892
1,3,4,3,4,13893
1,3,4,3,3,14088
1,3,4,4,4,14089
1,3,4,4,4,14091
3,2,3,3,1,14092
3,2,3,3,1,14096
3,2,3,3,1,14097
3,2,3,3,1,14099
3,2,3,3,1,14100
3,2,3,3,1,14165
3,2,3,3,1,14168
3,2,3,3,1,14169
2,3,3,3,3,14170
2,3,3,3,3,14173
2,3,3,3,3,14176
2,3,3,3,3,14177
2,3,3,3,3,14178
2,3,3,3,3,14496
2,3,3,3,3,14498
2,3,3,3,3,14501
3,3,1,4,2,14502
3,3,1,3,2,14504
3,3,1,3,2,14506
3,3,1,3,2,14509
3,3,1,4,2,14770
3,3,1,3,2,14771
3,3,1,3,2,14773
3,3,1,3,2,14774
3,2,4,3,4,14778
3,2,4,4,4,14779
3,2,4,3,4,14781
3,2,4,3,4,15216
3,2,4,3,4,15333
3,2,4,4,4,15336
3,2,4,3,4,15339
3,2,4,3,4,15340
3,3,4,3,1,15341
3,3,4,3,1,15344
3,3,4,3,1,15347
3,3,4,3,1,15348
3,3,4,3,1,15365
3,3,4,3,1,15367
3,3,4,3,1,15371
3,3,4,3,1,15372
3,3,1,3,1,15373
3,3,1,4,1,15375
3,3,1,4,1,15379
3,3,1,4,1,15380
3,3,1,3,1,15492
3,3,1,4,1,15494
3,3,1,4,1,15498
3,3,1,4,1,15499
2,3,2,3,4,15500
2,3,2,3,4,15502
2,3,2,3,4,15506
2,3,2,3,4,15507
2,3,2,3,4,15541
2,3,2,3,4,15542
2,3,2,3,4,15546
2,3,2,3,4,15547
3,4,4,3,2,15549
3,4,4,3,2,15550
3,4,4,3,2,15554
3,4,4,3,2,15665
3,4,4,3,2,15667
3,4,4,3,2,15669
3,4,4,3,2,15670
3,4,4,3,2,15673
2,2,2,3,2,15675
2,2,2,3,2,15677
2,2,2,3,2,15678
2,2,2,3,2,15698
2,2,2,3,2,15700
2,2,2,3,2,15703
2,2,2,3,2,15704
2,2,2,3,2,15706
3,2,4,3,2,15708
3,2,4,3,2,15711
3,2,4,3,2,15760
3,2,4,3,2,15761
3,2,4,3,2,15765
3,2,4,3,2,15766
3,2,4,3,2,15768
3,4,1,4,4,15769
3,4,1,3,4,15773
3,4,1,3,4,16186
3,4,1,3,4,16188
3,4,1,4,4,16191
3,4,1,3,4,16192
3,4,1,3,4,16194
1,3,3,4,1,16196
3,3,3,3,2,16199
3,3,3,4,2,16469
3,3,3,3,2,16471
3,3,3,3,2,16473
3,3,3,3,2,16474
3,3,3,4,2,16480
3,3,3,3,2,16482
3,3,3,3,2,16484
3,3,4,4,3,16485
3,3,4,3,3,16649
3,3,4,3,3,16651
3,3,4,3,3,16655
3,3,4,4,3,16656
3,3,4,3,3,16657
3,3,4,3,3,16659
3,3,4,3,3,16663
2,3,2,3,3,16664
2,3,2,4,3,16728
2,3,2,4,3,16730
2,3,2,4,3,16734
2,3,2,3,3,16735
2,3,2,4,3,16736
2,3,2,4,3,16738
2,3,2,4,3,16742
3,4,4,3,2,16743
3,4,4,3,2,16841
3,4,4,3,2,16843
3,4,4,3,2,16846
3,4,4,3,2,16847
3,4,4,3,2,16849
3,4,4,3,2,16851
2,4,3,3,2,16854
2,4,3,3,2,16936
2,4,3,4,2,16937
2,4,3,4,2,16941
2,4,3,3,2,16942
2,4,3,3,2,16944
2,4,3,4,2,16945
2,4,3,4,2,16949
3,2,4,4,3,16999
3,2,4,3,3,17001
3,2,4,3,3,17002
3,2,4,3,3,17003
3,2,4,4,3,17007
3,2,4,3,3,17009
3,2,4,3,3,17010
3,2,1,4,3,17079
3,2,1,4,3,17080
3,2,1,3,3,17082
3,2,1,3,3,17083
3,2,1,4,3,17087
3,2,1,4,3,17088
3,2,1,3,3,17090
3,3,2,3,4,17280
3,3,2,3,4,17509
3,3,2,3,4,17512
3,3,2,3,4,17513
3,3,2,3,4,17514
3,3,2,3,4,17517
3,3,2,3,4,17520
3,3,3,3,3,17521
3,3,3,3,3,17522
3,3,3,3,3,17541
3,3,3,3,3,17543
3,3,3,3,3,17547
3,3,3,3,3,17548
3,3,3,3,3,17549
3,3,3,3,3,17551
4,2,2,3,3,17555
4,2,2,4,3,17556
4,2,2,3,3,17573
4,2,2,3,3,17575
4,2,2,3,3,17579
4,2,2,4,3,17580
4,2,2,3,3,17581
4,2,2,3,3,17583
3,3,3,3,3,17588
3,3,3,3,3,17606
3,3,3,3,3,17607
3,3,3,3,3,17611
3,3,3,3,3,17612
3,3,3,3,3,17614
3,3,3,3,3,17615
3,3,3,3,3,17619
4,3,3,4,2,17837
4,3,3,3,2,17839
4,3,3,3,2,17842
4,3,3,3,2,17843
4,3,3,4,2,17846
4,3,3,3,2,17849
4,3,3,3,2,17883
4,2,2,3,3,17884
4,2,2,3,3,17888
4,2,2,4,3,17889
4,2,2,4,3,17891
4,2,2,3,3,17895
4,2,2,3,3,17896
4,2,2,4,3,18095
4,3,3,4,2,18098
4,3,3,3,2,18099
4,3,3,3,2,18100
4,3,3,3,2,18103
4,3,3,4,2,18106
4,3,3,3,2,18107
4,3,3,3,2,18108
4,3,3,3,3,18127
4,3,3,3,3,18129
4,3,3,3,3,18132
4,3,3,3,3,18133
4,3,3,3,3,18134
4,3,3,3,3,18136
4,3,3,3,3,18139
2,3,2,3,4,18140
1,3,1,3,4,18142
1,3,1,3,4,18144
1,3,1,3,4,18145
1,3,1,3,4,18146
1,3,1,3,4,18149
1,3,1,3,4,18151
1,3,1,3,4,18152
1,3,1,3,4,18153
3,3,4,3,4,18350
3,3,4,3,4,18403
3,3,4,4,4,18472
3,3,4,4,4,18475
3,3,4,3,4,18476
3,3,4,3,4,18477
3,3,4,4,4,18480
3,3,4,4,4,18483
4,3,4,3,3,18484
4,3,4,3,3,18485
4,3,4,3,3,18537
4,3,4,3,3,18576
4,3,4,3,3,18614
4,3,4,3,3,18616
4,3,4,3,3,18618
4,2,3,3,1,18619
4,2,3,3,1,18621
4,2,3,4,1,18623
4,2,3,4,1,18625
4,2,3,3,1,18626
4,2,3,3,1,18801
4,2,3,4,1,18966
4,3,4,3,3,18967
4,3,4,3,3,18971
4,3,4,3,3,18972
4,3,4,3,3,18974
4,3,4,3,3,18975
4,3,4,3,3,18979
4,3,4,3,1,18980
4,3,4,3,1,19650
4,3,4,4,1,19653
4,3,4,4,1,19656
4,3,4,3,1,19657
4,3,4,4,1,19658
4,3,4,4,1,19661
4,3,1,4,3,19664
4,3,1,3,3,19665
4,3,1,3,3,19858
4,3,1,3,3,19860
4,3,1,4,3,19864
4,3,1,3,3,19865
4,3,1,3,3,19866
4,3,1,3,3,19868
4,2,4,3,4,19872
4,2,4,3,4,19873
4,2,4,3,4,19969
4,2,4,3,4,19970
4,2,4,3,4,19974
4,2,4,3,4,19975
4,2,4,3,4,19977
4,2,4,3,4,19978
4,4,1,3,2,19982
4,4,1,4,2,19983
4,4,1,3,2,20396
4,4,1,3,2,20398
4,4,1,3,2,20401
4,4,1,4,2,20402
4,4,1,3,2,20404
4,4,1,3,2,20406
2,3,1,4,3,20409
4,1,1,3,3,20410
1,2,3,4,4,20555
1,2,3,3,4,20557
1,2,3,3,4,20559
1,2,3,3,4,20560
1,2,3,4,4,20563
1,2,3,3,4,20565
1,2,3,3,4,20567
1,2,3,3,4,20568
1,3,3,3,3,20763
4,2,3,3,3,20765
3,3,4,3,4,20769
3,3,4,3,4,20770
3,3,4,3,4,20771
3,3,4,3,4,20773
3,3,4,3,4,20777
3,3,4,3,4,20778
3,3,4,3,4,20843
3,3,4,3,4,20846
4,3,2,3,2,20847
4,3,4,3,1,20848
4,3,4,3,1,20851
4,3,4,4,1,20854
4,3,4,4,1,20855
4,3,4,3,1,20856
4,3,4,3,1,20988
4,3,4,4,1,20989
4,3,4,4,1,20993
2,3,1,3,2,20994
2,3,1,4,2,20996
2,3,1,3,2,20997
2,3,1,3,2,21001
2,3,1,3,2,21002
2,3,1,4,2,21544
2,3,1,3,,21546
2,3,1,3,2,21550
2,3,2,3,2,21551
2,3,2,3,2,21552
2,3,2,3,2,21554
2,3,2,3,2,21558
2,3,2,3,2,21559
2,3,2,3,2,21673
2,3,2,3,2,21675
2,3,2,3,2,21676
4,1,2,3,3,21677
4,1,2,3,3,21681
4,1,2,3,3,21683
4,1,2,3,3,21684
4,1,2,3,3,21685
4,1,2,3,3,21951
4,1,2,3,3,22470
4,1,2,3,3,22472
4,2,2,3,1,22475
4,2,2,3,1,22476
4,2,2,3,1,22478
4,2,2,3,1,22480
4,2,2,3,1,22483
4,2,2,3,1,22484
4,2,2,3,1,22531
4,2,2,3,1,22534
3,3,1,3,4,22535
3,3,1,3,4,22536
3,3,1,3,4,22539
3,3,1,3,4,22542
3,3,1,3,4,22543
3,3,1,3,4,22544
3,3,1,3,4,22547
3,3,1,3,4,22549
3,3,4,3,4,22553
3,3,4,4,4,22554
3,3,4,3,4,22555
3,3,4,3,4,22557
3,3,4,3,4,22561
3,3,4,4,4,22562
3,3,4,3,4,22612
3,3,4,3,4,22613
2,3,1,3,2,22615
2,3,1,3,2,22616
2,3,1,3,2,22620
2,3,1,3,2,22621
2,3,1,3,2,22623
2,3,1,3,2,22624
2,3,1,3,2,22822
2,3,1,3,2,22824
4,2,1,3,4,22828
4,2,1,3,4,22829
4,2,1,3,4,22830
4,2,1,3,4,22832
4,2,1,3,4,22836
4,2,1,3,4,22837
4,2,1,3,4,23268
4,2,1,3,4,23270
1,3,1,3,1,23274
1,3,1,4,1,23275
1,3,1,3,1,23276
1,3,1,3,1,23278
1,3,1,3,1,23282
1,3,1,4,1,23283
1,3,1,3,1,23300
1,3,1,3,1,23302
4,3,2,3,3,23306
4,3,2,3,3,23307
4,3,2,4,3,23308
4,3,2,4,3,23310
4,3,2,3,3,23314
4,3,2,3,3,23315
4,3,2,4,3,23461
4,3,2,4,3,23463
1,3,1,3,2,23466
4,3,3,3,3,23467
4,3,3,3,3,23469
4,3,3,4,3,23471
4,3,3,4,3,23474
4,3,3,3,3,23475
4,3,3,3,3,1267
4,3,3,4,3,6862
4,3,3,4,3,9414
4,3,3,3,1,5152
4,3,3,4,1,5154
4,3,3,3,1,5158
4,3,3,3,1,5159
4,3,3,3,1,5160
4,3,3,4,1,5162
4,3,3,3,1,5166
4,3,3,3,1,5167
2,3,2,3,3,6717
2,3,2,3,3,6719
2,3,2,3,3,6722
2,3,2,3,3,6723
2,3,2,3,3,6724
2,3,2,3,3,6726
2,3,2,3,3,6729
2,3,2,3,3,6730
4,3,3,3,2,11506
4,3,3,3,2,11507
4,3,3,4,2,11511
4,3,3,4,2,11512
4,3,3,3,2,11513
4,3,3,3,2,11514
4,3,3,4,2,11518
4,3,3,4,2,11519
1,3,4,4,3,12008
1,3,4,3,3,12010
1,3,4,3,3,12014
1,3,4,3,3,12015
1,3,4,4,3,12016
1,3,4,3,3,12018
1,3,4,3,3,12022
1,3,4,3,3,12023
3,2,3,3,4,14400
3,2,3,3,4,14402
3,2,3,3,4,14405
3,2,3,3,4,14406
3,2,3,3,4,14408
3,2,3,3,4,14410
3,2,3,3,4,14413
3,2,3,3,4,14414
3,3,3,3,2,15167
3,3,3,3,2,15169
3,3,3,3,2,15173
3,3,3,3,2,15174
3,3,3,3,2,15175
3,3,3,3,2,15177
3,3,3,3,2,15181
3,3,3,3,2,15182
4,4,2,3,2,1815
4,4,2,3,2,1816
4,4,2,4,2,1820
4,4,2,4,2,1821
4,4,2,3,2,1822
4,4,2,3,2,1823
4,4,2,4,2,1827
4,4,2,4,2,1828
1,2,3,3,4,2033
2,2,3,3,2,2034
3,2,2,3,3,2038
3,2,2,3,1,2039
3,2,2,3,1,2041
3,2,2,3,1,2042
3,2,2,3,1,2046
3,2,2,3,1,2047
3,2,2,3,1,2065
3,2,2,3,1,2066
3,2,2,3,1,2070
2,3,4,3,3,2071
2,3,4,4,3,2073
2,3,4,4,3,2074
2,3,4,4,3,2078
2,3,4,3,3,2079
2,3,4,4,3,3124
2,3,4,4,3,3126
2,3,4,4,3,3130
3,3,2,3,2,3131
3,3,2,3,2,3132
3,3,2,3,2,3134
3,3,2,3,2,3138
3,3,2,3,2,3139
3,3,2,3,2,3141
3,3,2,3,2,3142
3,3,2,3,2,3146
1,1,4,4,4,3147
1,1,4,3,4,3149
1,1,4,3,4,3150
1,1,4,3,4,3154
1,1,4,4,4,3155
1,1,4,3,4,3765
1,1,4,3,4,3767
1,1,4,3,4,3771
3,2,3,3,3,3772
3,2,3,4,3,3773
3,2,3,3,3,3775
3,2,3,3,3,3779
3,2,3,3,3,3780
3,2,3,4,3,3877
3,2,3,3,3,3879
3,2,3,3,3,3883
2,3,2,3,3,3884
2,3,2,3,3,3885
2,3,2,3,3,3887
2,3,2,3,3,3891
2,3,2,3,3,3892
2,3,2,3,3,4325
2,3,2,3,3,4327
2,3,2,3,3,4330
1,2,3,3,4,4331
1,2,3,3,4,4333
1,2,3,3,4,4335
1,2,3,3,4,4338
1,2,3,3,4,4339
1,2,3,3,4,5058
1,2,3,3,4,5059
1,2,3,3,4,5063
1,3,2,3,1,5066
1,3,2,4,1,5067
1,3,2,3,1,5071
1,3,2,3,1,5072
1,3,2,3,1,5734
1,3,2,4,1,5735
1,3,2,3,1,5739
1,3,2,3,1,5740
1,3,3,3,3,5742
1,3,3,3,3,5743
1,3,3,3,3,5747
1,3,3,3,3,5748
1,3,3,3,3,6562
1,3,3,3,3,6564
1,3,3,3,3,6568
1,3,3,3,3,6569
3,2,3,3,1,6570
3,2,3,4,1,6572
3,2,3,3,1,6576
3,2,3,3,1,6577
3,2,3,3,1,6593
3,2,3,4,1,6595
3,2,3,3,1,6599
3,2,3,3,1,6600
1,3,2,3,4,6601
1,3,2,3,4,6603
1,3,2,3,4,6607
1,3,2,3,4,6608
1,3,2,3,4,7509
1,3,2,3,4,7512
1,3,2,3,4,7515
1,3,2,3,4,7516
3,2,4,3,2,7517
3,2,4,3,2,7520
3,2,4,3,2,7523
3,2,4,3,2,7524
3,2,4,3,2,9011
3,2,4,3,2,9013
3,2,4,3,2,9017
3,2,4,3,2,9018
1,2,3,3,4,9019
1,2,3,3,4,9021
1,2,3,3,4,9025
1,2,3,3,4,9026
1,2,3,3,4,9159
1,2,3,3,4,9162
1,2,3,3,4,9165
1,2,3,3,4,9166
1,2,2,3,2,9167
1,2,2,3,2,9170
1,2,2,3,2,9173
1,2,2,3,2,9174
1,2,2,3,2,9428
1,2,2,3,2,9431
1,2,2,3,2,9434
1,2,2,3,2,9435
2,3,1,3,1,9436
2,3,1,4,1,9439
2,3,1,3,1,9442
2,3,1,3,1,9443
2,3,1,3,1,9924
2,3,1,4,1,9926
2,3,1,3,1,9929
2,3,1,3,1,9930
2,3,3,3,2,9932
2,3,3,3,2,9934
2,3,3,3,2,9937
2,3,3,3,2,9938
2,3,3,3,2,10064
2,3,3,3,2,10067
2,3,3,3,2,10070
2,3,3,3,2,10071
4,2,3,3,3,10072
4,2,3,3,3,10075
4,2,3,3,3,10078
4,2,3,3,3,10079
4,2,3,3,3,11226
4,2,3,3,3,11228
4,2,3,3,3,11232
4,2,3,3,3,11233
4,3,4,3,4,11234
4,3,4,3,4,11236
4,3,4,3,4,11240
4,3,4,3,4,11241
4,3,4,3,4,11243
4,3,4,3,4,11245
4,3,4,3,4,11246
4,3,4,3,4,11247
4,3,1,4,2,11251
4,3,1,3,2,11253
4,3,1,3,2,11254
4,3,1,3,2,11255
4,3,1,4,2,12927
4,3,1,3,2,12929
4,3,1,3,2,12933
4,3,1,3,2,12934
3,2,1,3,1,12935
3,2,1,4,1,12937
3,2,1,3,1,12941
3,2,1,3,1,12942
3,2,1,3,1,14881
3,2,1,4,1,14883
3,2,1,3,1,14886
3,2,1,3,1,14887
4,3,4,4,1,14889
4,3,4,3,1,14891
4,3,4,3,1,14894
4,3,4,3,1,14895
4,3,4,4,1,15634
4,3,4,3,1,15635
4,3,4,3,1,15637
4,3,4,3,1,15638
4,3,3,3,2,15642
4,3,3,3,2,15643
4,3,3,4,2,15645
4,3,3,4,2,15646
4,3,3,3,2,15918
4,3,3,3,2,15919
4,3,3,4,2,15920
4,3,3,4,2,15921
3,4,1,3,3,15922
3,4,1,3,3,15923
3,4,1,3,3,15924
3,4,1,3,3,15925
3,4,1,3,3,15926
3,4,1,3,3,15927
3,4,1,3,3,15928
3,4,1,3,3,15929
3,2,4,3,3,15930
3,2,4,3,3,15931
3,2,4,4,3,15932
3,2,4,4,3,15933
3,2,4,3,3,16014
3,2,4,3,3,16017
3,2,4,4,3,16020
3,2,4,4,3,16021
4,3,4,3,2,16022
4,3,4,3,2,16025
4,3,4,3,2,16028
4,3,4,3,2,16029
4,3,4,3,2,17653
4,3,4,3,2,17655
4,3,4,3,2,17658
4,3,4,3,2,17659
3,3,3,4,1,17661
3,3,3,3,1,17663
3,3,3,4,1,17666
3,3,3,4,1,17667
3,3,3,4,1,20908
3,3,3,3,1,20910
3,3,3,4,1,20913
3,3,3,4,1,20914
2,3,2,3,4,20916
2,3,2,3,4,20918
2,3,2,3,4,20921
2,3,2,3,4,20922
2,3,2,3,4,22118
2,3,2,3,4,22119
2,3,2,3,4,22123
2,3,2,3,4,22124
3,2,4,3,2,22126
3,2,4,3,2,22127
3,2,4,3,2,22131
3,2,4,3,2,22132
3,2,4,3,2,22936
3,2,4,3,2,22939
3,2,4,3,2,22942
3,2,4,3,2,22943
3,3,2,3,1,22944
3,3,2,3,1,22947
3,3,2,3,1,22950
3,3,2,3,1,22951
3,3,2,3,1,5972
3,3,2,3,1,5974
3,3,2,3,1,5977
3,3,2,3,1,5978
4,4,3,3,2,5980
3,4,3,3,2,5982
3,4,3,3,2,5985
4,4,3,3,2,5986
4,4,3,3,2,8791
3,4,3,3,2,8794
3,4,3,3,2,8795
4,4,3,3,2,8796
4,4,3,3,2,8799
3,4,3,3,2,8802
3,4,3,3,2,8803
4,4,3,3,2,8804
4,4,3,3,2,13436
3,4,3,3,2,13438
3,4,3,3,2,13442
4,4,3,3,2,13443
3,3,1,3,3,13444
3,3,1,3,3,13446
3,3,1,3,3,13450
3,3,1,3,3,13451
3,3,1,3,3,15477
3,3,1,3,3,15479
3,3,1,3,3,15480
3,3,1,3,3,15481
4,3,3,3,3,15485
4,3,3,3,3,15487
4,3,3,3,3,15488
4,3,3,3,3,15489
4,3,3,3,3,250
4,3,3,3,3,311
4,3,3,3,3,312
4,3,3,3,3,316
4,1,4,3,1,317
4,1,4,3,1,323
4,1,4,4,1,324
4,1,4,4,1,327
4,1,4,3,1,331
4,1,4,3,1,332
4,1,4,4,1,559
4,1,4,4,1,562
4,4,2,3,2,565
4,4,2,3,2,566
4,4,2,4,2,567
4,4,2,4,2,568
4,4,2,3,2,569
4,4,2,3,2,572
4,4,2,4,2,575
4,4,2,4,2,576
1,3,4,3,2,2193
1,3,4,3,2,2195
1,3,4,3,2,2196
1,3,4,3,2,2197
1,3,4,3,2,2201
1,3,4,3,2,2203
1,3,4,3,2,2204
1,3,4,3,2,2205
2,2,2,3,4,2382
2,2,2,3,4,2383
2,2,2,3,4,2387
2,2,2,3,4,2388
2,2,2,3,4,2390
2,2,2,3,4,2391
2,2,2,3,4,2395
2,2,2,3,4,2801
3,4,3,4,4,2803
3,4,3,3,4,2806
3,4,3,3,4,2807
3,4,3,3,4,2809
3,4,3,4,4,2811
3,4,3,3,4,2814
3,4,3,3,4,2815
3,4,3,3,4,3006
3,3,1,3,2,3008
3,3,1,3,2,3009
3,3,1,3,2,3010
3,3,1,3,2,3014
3,3,1,3,2,3016
3,3,1,3,2,3017
3,3,1,3,2,3018
3,3,1,3,2,3157
3,2,1,3,4,3159
3,2,1,3,4,3162
3,2,1,3,4,3163
3,2,1,3,4,3165
3,2,1,3,4,3167
3,2,1,3,4,3170
3,2,1,3,4,3171
3,2,1,3,4,3235
4,2,3,3,4,3237
1,2,3,3,2,3241
1,2,3,4,2,3242
1,2,3,3,2,3243
